filename,lr_size,hr_size,scale_x,scale_y,ssim,color_drift,sharpness_ratio,bad,reasons
robert_00015_.png,144x255,576x1020,4.0,4.0,0.8625,1.8608,0.5841,False,
robert_00016_.png,144x255,576x1020,4.0,4.0,0.8612,1.8792,0.5378,False,
robert_00017_.png,144x255,576x1020,4.0,4.0,0.8626,1.8371,0.5287,False,
robert_00018_.png,144x255,576x1020,4.0,4.0,0.857,1.9282,0.506,False,
robert_00019_.png,144x255,576x1020,4.0,4.0,0.861,1.8652,0.5671,False,
robert_00020_.png,144x255,576x1020,4.0,4.0,0.8618,1.8497,0.5955,False,
robert_00021_.png,144x255,576x1020,4.0,4.0,0.8625,1.8336,0.6141,False,
robert_00022_.png,144x255,576x1020,4.0,4.0,0.8645,1.8434,0.5832,False,
robert_00023_.png,144x255,576x1020,4.0,4.0,0.8637,1.8209,0.5934,False,
robert_00024_.png,144x255,576x1020,4.0,4.0,0.8642,1.8393,0.5945,False,
robert_00025_.png,144x255,576x1020,4.0,4.0,0.8612,1.9036,0.6032,False,
robert_00026_.png,144x255,576x1020,4.0,4.0,0.8618,1.8258,0.6201,False,
robert_00027_.png,144x255,576x1020,4.0,4.0,0.8633,1.7882,0.53,False,
robert_00028_.png,144x255,576x1020,4.0,4.0,0.8629,1.8192,0.5525,False,
robert_00029_.png,144x255,576x1020,4.0,4.0,0.8618,1.8284,0.5741,False,
robert_00030_.png,144x255,576x1020,4.0,4.0,0.8591,1.8476,0.5254,False,
robert_00031_.png,144x255,576x1020,4.0,4.0,0.8596,1.867,0.6864,False,
robert_00032_.png,144x255,576x1020,4.0,4.0,0.8637,1.8713,0.5639,False,
robert_00033_.png,85x130,340x520,4.0,4.0,0.8456,2.081,0.5447,False,
robert_00034_.png,85x130,340x520,4.0,4.0,0.8459,2.1171,0.5348,False,
robert_00035_.png,85x130,340x520,4.0,4.0,0.8381,2.1544,0.5313,False,
robert_00036_.png,85x130,340x520,4.0,4.0,0.8421,2.0257,0.5065,False,
robert_00037_.png,85x130,340x520,4.0,4.0,0.848,1.9816,0.5424,False,
robert_00038_.png,85x130,340x520,4.0,4.0,0.8403,2.1112,0.5604,False,
robert_00039_.png,85x130,340x520,4.0,4.0,0.8451,2.012,0.548,False,
robert_00040_.png,85x130,340x520,4.0,4.0,0.8532,1.9317,0.5841,False,
robert_00041_.png,85x130,340x520,4.0,4.0,0.8528,1.8164,0.6068,False,
robert_00042_.png,85x130,340x520,4.0,4.0,0.8456,2.1199,0.5805,False,
robert_00043_.png,85x130,340x520,4.0,4.0,0.8463,1.9934,0.5758,False,
robert_00044_.png,165x224,660x896,4.0,4.0,0.9096,1.529,0.6808,False,
robert_00045_.png,165x224,660x896,4.0,4.0,0.9099,1.3324,0.702,False,
robert_00046_.png,165x224,660x896,4.0,4.0,0.9107,1.3398,0.7224,False,
robert_00047_.png,165x224,660x896,4.0,4.0,0.9074,1.3278,0.7786,False,
robert_00048_.png,165x224,660x896,4.0,4.0,0.9061,1.3298,0.818,False,
robert_00049_.png,165x224,660x896,4.0,4.0,0.9119,1.3228,0.7805,False,
robert_00050_.png,165x224,660x896,4.0,4.0,0.906,1.3825,0.8512,False,
robert_00051_.png,165x224,660x896,4.0,4.0,0.906,1.3863,0.8356,False,
robert_00052_.png,165x224,660x896,4.0,4.0,0.9062,1.3834,0.8204,False,
robert_00053_.png,165x224,660x896,4.0,4.0,0.9064,1.3824,0.8249,False,
robert_00054_.png,165x224,660x896,4.0,4.0,0.9061,1.5588,0.8198,False,
robert_00055_.png,165x224,660x896,4.0,4.0,0.9059,1.3809,0.8287,False,
robert_00056_.png,165x224,660x896,4.0,4.0,0.9063,1.3581,0.9147,False,
robert_00057_.png,165x224,660x896,4.0,4.0,0.9063,1.3658,0.9296,False,
robert_00058_.png,165x224,660x896,4.0,4.0,0.9083,1.5086,0.6921,False,
robert_00059_.png,165x224,660x896,4.0,4.0,0.9066,1.3284,0.8875,False,
robert_00060_.png,165x224,660x896,4.0,4.0,0.9064,1.3664,0.923,False,
robert_00061_.png,165x224,660x896,4.0,4.0,0.9129,1.3568,0.8259,False,
robert_00062_.png,165x224,660x896,4.0,4.0,0.9333,1.0427,0.9127,False,
robert_00063_.png,165x224,660x896,4.0,4.0,0.9373,0.9212,1.0467,False,
robert_00064_.png,165x224,660x896,4.0,4.0,0.9175,1.1303,0.8781,False,
robert_00065_.png,165x224,660x896,4.0,4.0,0.9129,1.2261,0.7644,False,
robert_00066_.png,165x224,660x896,4.0,4.0,0.9145,1.1227,0.8486,False,
robert_00067_.png,165x224,660x896,4.0,4.0,0.9092,1.2344,0.7826,False,
robert_00068_.png,165x224,660x896,4.0,4.0,0.9093,1.2297,0.7845,False,
robert_00069_.png,165x224,660x896,4.0,4.0,0.9094,1.2336,0.7673,False,
robert_00070_.png,165x224,660x896,4.0,4.0,0.9087,1.2373,0.7848,False,
robert_00071_.png,165x224,660x896,4.0,4.0,0.9093,1.2444,0.7735,False,
robert_00072_.png,165x224,660x896,4.0,4.0,0.9091,1.2388,0.7722,False,
robert_00073_.png,165x224,660x896,4.0,4.0,0.9091,1.2572,0.7846,False,
robert_00074_.png,165x224,660x896,4.0,4.0,0.9089,1.244,0.7699,False,
robert_00075_.png,165x224,660x896,4.0,4.0,0.9094,1.2308,0.766,False,
robert_00076_.png,165x224,660x896,4.0,4.0,0.9092,1.2382,0.7801,False,
robert_00077_.png,165x224,660x896,4.0,4.0,0.9104,1.2136,0.7884,False,
robert_00078_.png,165x224,660x896,4.0,4.0,0.9126,1.1844,0.729,False,
robert_00079_.png,165x224,660x896,4.0,4.0,0.9199,1.0547,0.7299,False,
rogue_00001_.png,120x125,480x500,4.0,4.0,0.8563,2.7535,0.6036,False,
rogue_00002_.png,120x125,480x500,4.0,4.0,0.8528,2.8118,0.6319,False,
rogue_00003_.png,120x125,480x500,4.0,4.0,0.8666,2.4639,0.589,False,
rogue_00004_.png,120x125,480x500,4.0,4.0,0.8679,2.6217,0.5633,False,
rogue_00005_.png,120x125,480x500,4.0,4.0,0.8669,2.3891,0.6447,False,
rogue_00006_.png,120x125,480x500,4.0,4.0,0.8716,2.4655,0.5757,False,
rogue_00007_.png,120x125,480x500,4.0,4.0,0.886,2.1695,0.6232,False,
rogue_00008_.png,120x125,480x500,4.0,4.0,0.8861,2.2224,0.6548,False,
rogue_00009_.png,120x125,480x500,4.0,4.0,0.8702,2.4646,0.5779,False,
rogue_00010_.png,120x125,480x500,4.0,4.0,0.8783,2.4526,0.5592,False,
rogue_00011_.png,120x125,480x500,4.0,4.0,0.8723,2.4931,0.6126,False,
rogue_00012_.png,120x125,480x500,4.0,4.0,0.8784,2.3542,0.5741,False,
rogue_00013_.png,120x125,480x500,4.0,4.0,0.8791,2.3615,0.579,False,
rogue_00014_.png,120x125,480x500,4.0,4.0,0.8791,2.356,0.5756,False,
rogue_00015_.png,120x125,480x500,4.0,4.0,0.8787,2.3652,0.5926,False,
rogue_00016_.png,95x106,380x424,4.0,4.0,0.7996,3.7495,0.5744,False,
rogue_00017_.png,95x106,380x424,4.0,4.0,0.7937,3.7622,0.5669,False,
rogue_00018_.png,95x106,380x424,4.0,4.0,0.7954,3.7685,0.5897,False,
rogue_00019_.png,95x106,380x424,4.0,4.0,0.7972,3.7709,0.5803,False,
rogue_00020_.png,95x106,380x424,4.0,4.0,0.7986,3.8036,0.5949,False,
rogue_00021_.png,95x106,380x424,4.0,4.0,0.7998,3.6197,0.5726,False,
rogue_00022_.png,95x106,380x424,4.0,4.0,0.7987,3.8018,0.5754,False,
rogue_00023_.png,95x106,380x424,4.0,4.0,0.7967,3.7482,0.6033,False,
rogue_00024_.png,95x106,380x424,4.0,4.0,0.7938,3.7709,0.5824,False,
rogue_00025_.png,95x106,380x424,4.0,4.0,0.7994,3.7805,0.5774,False,
rogue_00026_.png,95x106,380x424,4.0,4.0,0.7944,3.7612,0.5702,False,
rogue_00027_.png,95x106,380x424,4.0,4.0,0.7948,3.781,0.5822,False,
rogue_00028_.png,93x113,372x452,4.0,4.0,0.805,3.5059,0.5544,False,
rogue_00029_.png,93x113,372x452,4.0,4.0,0.8128,3.3828,0.5868,False,
rogue_00030_.png,93x113,372x452,4.0,4.0,0.8261,3.1825,0.6302,False,
rogue_00031_.png,93x113,372x452,4.0,4.0,0.8359,3.1782,0.6311,False,
rogue_00032_.png,93x113,372x452,4.0,4.0,0.8452,2.8568,0.5806,False,
rogue_00033_.png,93x113,372x452,4.0,4.0,0.8542,2.7147,0.6663,False,
rogue_00034_.png,93x113,372x452,4.0,4.0,0.8537,2.9368,0.6198,False,
rogue_00035_.png,93x113,372x452,4.0,4.0,0.844,3.1329,0.5779,False,
rogue_00036_.png,93x113,372x452,4.0,4.0,0.8214,3.4825,0.5637,False,
rogue_00037_.png,93x113,372x452,4.0,4.0,0.8136,3.7041,0.5883,False,
rogue_00038_.png,93x113,372x452,4.0,4.0,0.8107,3.8442,0.5602,False,
rogue_00039_.png,93x113,372x452,4.0,4.0,0.813,3.5559,0.5391,False,
rogue_00040_.png,93x113,372x452,4.0,4.0,0.817,3.6065,0.5835,False,
rogue_00041_.png,93x113,372x452,4.0,4.0,0.8254,3.5866,0.5551,False,
rogue_00042_.png,93x113,372x452,4.0,4.0,0.8397,3.2515,0.5735,False,
rogue_00043_.png,93x113,372x452,4.0,4.0,0.8595,2.7713,0.6259,False,
rogue_00044_.png,93x113,372x452,4.0,4.0,0.8602,2.8851,0.6772,False,
rogue_00045_.png,93x113,372x452,4.0,4.0,0.8515,2.8461,0.5899,False,
rogue_00046_.png,93x113,372x452,4.0,4.0,0.8303,3.2135,0.5661,False,
rogue_00047_.png,93x113,372x452,4.0,4.0,0.8179,3.3846,0.5778,False,
rogue_00048_.png,207x224,828x896,4.0,4.0,0.7628,4.5454,0.4381,False,
rose_00001_.png,127x122,508x488,4.0,4.0,0.8574,2.3316,0.688,False,
rose_00002_.png,127x122,508x488,4.0,4.0,0.8574,2.3339,0.7239,False,
rose_00003_.png,127x122,508x488,4.0,4.0,0.8614,2.4261,0.5896,False,
rose_00004_.png,127x122,508x488,4.0,4.0,0.8611,2.2983,0.5797,False,
rose_00005_.png,127x122,508x488,4.0,4.0,0.8582,2.5772,0.638,False,
rose_00006_.png,127x122,508x488,4.0,4.0,0.86,2.4009,0.5975,False,
rose_00007_.png,302x160,1208x640,4.0,4.0,0.8474,3.3224,0.355,False,
rose_00008_.png,68x93,272x372,4.0,4.0,0.6589,6.893,0.39,False,
rose_00009_.png,185x140,740x560,4.0,4.0,0.9059,1.7596,0.7361,False,
rose_00010_.png,185x140,740x560,4.0,4.0,0.9261,1.3364,0.8982,False,
rose_00011_.png,185x140,740x560,4.0,4.0,0.9202,1.5809,0.985,False,
rose_00012_.png,185x140,740x560,4.0,4.0,0.9168,1.751,0.9592,False,
rose_00013_.png,185x140,740x560,4.0,4.0,0.9286,1.2966,0.7763,False,
rose_00014_.png,185x140,740x560,4.0,4.0,0.9018,2.3093,0.7003,False,
rose_00015_.png,185x140,740x560,4.0,4.0,0.9155,1.7949,0.8808,False,
rose_00016_.png,185x140,740x560,4.0,4.0,0.903,2.1594,0.6508,False,
rose_00017_.png,185x140,740x560,4.0,4.0,0.9222,1.5137,0.7686,False,
rose_00018_.png,185x140,740x560,4.0,4.0,0.9115,1.9672,0.6921,False,
rose_00019_.png,185x140,740x560,4.0,4.0,0.9268,1.2653,0.7399,False,
rose_00020_.png,185x140,740x560,4.0,4.0,0.9072,1.7513,0.6892,False,
rose_00021_.png,185x140,740x560,4.0,4.0,0.9041,1.7381,0.642,False,
rose_00022_.png,185x140,740x560,4.0,4.0,0.9228,1.2438,0.779,False,
rose_00023_.png,185x140,740x560,4.0,4.0,0.9033,2.1475,0.7022,False,
rose_00024_.png,185x140,740x560,4.0,4.0,0.9165,1.6989,0.6898,False,
rose_00025_.png,185x140,740x560,4.0,4.0,0.8664,2.6563,0.5654,False,
rose_00026_.png,185x140,740x560,4.0,4.0,0.8996,1.8038,0.7374,False,
rose_00027_.png,185x140,740x560,4.0,4.0,0.869,2.7663,0.5051,False,
rose_00028_.png,185x140,740x560,4.0,4.0,0.9078,1.5609,0.6563,False,
rose_00029_.png,185x140,740x560,4.0,4.0,0.8903,2.6396,0.5764,False,
rose_00030_.png,185x140,740x560,4.0,4.0,0.9164,1.402,0.6644,False,
rose_00031_.png,185x140,740x560,4.0,4.0,0.91,1.9562,0.7989,False,
rose_00032_.png,185x140,740x560,4.0,4.0,0.9235,1.2128,0.7603,False,
rose_00033_.png,185x140,740x560,4.0,4.0,0.9202,1.6426,0.93,False,
rose_00034_.png,185x140,740x560,4.0,4.0,0.9267,1.4855,1.0203,False,
rose_00035_.png,185x140,740x560,4.0,4.0,0.9247,1.5673,0.7137,False,
rose_00036_.png,185x140,740x560,4.0,4.0,0.929,1.2109,0.7527,False,
rose_00037_.png,185x140,740x560,4.0,4.0,0.914,1.4954,0.6753,False,
rose_00038_.png,185x140,740x560,4.0,4.0,0.9115,1.4838,0.6809,False,
rose_00039_.png,185x140,740x560,4.0,4.0,0.8832,2.6166,0.5202,False,
rose_00040_.png,185x140,740x560,4.0,4.0,0.9154,1.5696,0.6637,False,
rose_00041_.png,185x140,740x560,4.0,4.0,0.8959,2.2798,0.5718,False,
rose_00042_.png,185x140,740x560,4.0,4.0,0.9154,1.4603,0.7064,False,
rose_00043_.png,185x140,740x560,4.0,4.0,0.8961,2.2381,0.6296,False,
rose_00044_.png,185x140,740x560,4.0,4.0,0.9229,1.3433,0.7591,False,
rose_00045_.png,185x140,740x560,4.0,4.0,0.909,1.7084,0.6473,False,
rose_00046_.png,185x140,740x560,4.0,4.0,0.9277,1.1594,0.6756,False,
rose_00047_.png,185x140,740x560,4.0,4.0,0.917,1.6598,0.6267,False,
ryo2_00001_.png,254x239,1016x956,4.0,4.0,0.8644,1.783,0.5662,False,
ryo2_00002_.png,254x239,1016x956,4.0,4.0,0.8625,2.0453,0.531,False,
ryo2_00003_.png,254x239,1016x956,4.0,4.0,0.8628,2.1011,0.5747,False,
ryo2_00004_.png,254x239,1016x956,4.0,4.0,0.862,1.9171,0.6242,False,
ryo2_00005_.png,254x239,1016x956,4.0,4.0,0.8697,1.7068,0.4904,False,
ryo2_00006_.png,254x239,1016x956,4.0,4.0,0.8659,1.7406,0.4529,False,
ryo2_00007_.png,254x239,1016x956,4.0,4.0,0.8647,1.718,0.4622,False,
ryo2_00008_.png,254x239,1016x956,4.0,4.0,0.8605,1.7864,0.5049,False,
ryo2_00009_.png,254x239,1016x956,4.0,4.0,0.8581,1.8114,0.5167,False,
ryo2_00010_.png,254x239,1016x956,4.0,4.0,0.8639,1.748,0.5997,False,
ryo2_00011_.png,254x239,1016x956,4.0,4.0,0.8778,1.6067,0.5759,False,
ryo2_00012_.png,254x239,1016x956,4.0,4.0,0.876,1.5486,0.5488,False,
ryo2_00013_.png,254x239,1016x956,4.0,4.0,0.8734,1.657,0.5578,False,
ryo2_00014_.png,254x239,1016x956,4.0,4.0,0.8663,1.7098,0.5789,False,
ryo2_00015_.png,254x239,1016x956,4.0,4.0,0.8676,1.6711,0.5612,False,
ryo_00001_.png,148x235,592x940,4.0,4.0,0.7898,2.7339,0.5093,False,
ryo_00002_.png,148x235,592x940,4.0,4.0,0.7862,2.7195,0.5475,False,
ryo_00003_.png,148x235,592x940,4.0,4.0,0.7888,2.6697,0.542,False,
ryo_00004_.png,148x235,592x940,4.0,4.0,0.7964,2.6077,0.5827,False,
ryo_00005_.png,148x235,592x940,4.0,4.0,0.7864,2.6561,0.534,False,
ryo_00006_.png,148x235,592x940,4.0,4.0,0.7854,2.7135,0.5498,False,
ryo_00007_.png,148x235,592x940,4.0,4.0,0.7862,2.7363,0.5225,False,
ryo_00008_.png,148x235,592x940,4.0,4.0,0.7897,2.7185,0.5368,False,
ryo_00009_.png,148x235,592x940,4.0,4.0,0.7905,2.7069,0.5372,False,
ryo_00010_.png,148x235,592x940,4.0,4.0,0.7871,2.7326,0.551,False,
ryo_00011_.png,148x235,592x940,4.0,4.0,0.7858,2.6973,0.5433,False,
ryo_00012_.png,148x235,592x940,4.0,4.0,0.7891,2.6745,0.5152,False,
ryo_00013_.png,148x235,592x940,4.0,4.0,0.7931,2.6157,0.5262,False,
ryo_00014_.png,148x235,592x940,4.0,4.0,0.7942,2.5681,0.5152,False,
ryo_00015_.png,148x235,592x940,4.0,4.0,0.792,2.672,0.542,False,
ryo_00016_.png,148x235,592x940,4.0,4.0,0.7902,2.6614,0.5424,False,
ryu_00001_.png,187x206,748x824,4.0,4.0,0.7688,4.1468,0.666,False,
ryu_00002_.png,198x215,792x860,4.0,4.0,0.7616,3.9112,0.3863,False,
ryu_00003_.png,170x212,680x848,4.0,4.0,0.814,3.8775,0.3724,False,
ryu_00004_.png,275x128,1100x512,4.0,4.0,0.8279,2.5461,0.7529,False,
ryu_00005_.png,160x111,640x444,4.0,4.0,0.8936,1.8091,1.6164,False,
ryu_00006_.png,160x111,640x444,4.0,4.0,0.8999,1.7667,1.7338,False,
ryu_00007_.png,160x111,640x444,4.0,4.0,0.8843,1.8876,1.5153,False,
ryu_00008_.png,160x111,640x444,4.0,4.0,0.8903,1.8625,1.6437,False,
ryu_00009_.png,160x111,640x444,4.0,4.0,0.8799,1.9204,1.3576,False,
ryu_00010_.png,160x111,640x444,4.0,4.0,0.8797,1.923,1.4722,False,
ryu_00011_.png,160x111,640x444,4.0,4.0,0.9106,1.4828,1.6105,False,
ryu_00012_.png,160x111,640x444,4.0,4.0,0.8851,1.8446,1.3668,False,
ryu_00013_.png,160x111,640x444,4.0,4.0,0.884,1.8197,1.6997,False,
ryu_00014_.png,160x111,640x444,4.0,4.0,0.9129,1.6089,1.7202,False,
ryu_00015_.png,160x111,640x444,4.0,4.0,0.8946,1.7901,1.6457,False,
ryu_00016_.png,160x111,640x444,4.0,4.0,0.8963,1.7472,1.4764,False,
ryu_00017_.png,160x111,640x444,4.0,4.0,0.8928,1.7583,1.3766,False,
sabretooth_00001_.png,208x224,832x896,4.0,4.0,0.8312,5.45,0.6652,False,
sabretooth_00002_.png,248x149,992x596,4.0,4.0,0.8952,1.9573,1.0907,False,
sabretooth_00003_.png,248x149,992x596,4.0,4.0,0.8746,2.1308,0.8148,False,
sabretooth_00004_.png,248x149,992x596,4.0,4.0,0.8857,1.7843,0.8813,False,
sabretooth_00005_.png,248x149,992x596,4.0,4.0,0.9089,1.3626,1.0864,False,
sabretooth_00006_.png,248x149,992x596,4.0,4.0,0.8839,1.9625,0.9405,False,
sabretooth_00007_.png,248x149,992x596,4.0,4.0,0.8884,1.6723,0.8762,False,
sabretooth_00008_.png,248x149,992x596,4.0,4.0,0.86,2.2906,0.7454,False,
sabretooth_00009_.png,248x149,992x596,4.0,4.0,0.8909,1.5728,0.7223,False,
sabretooth_00010_.png,248x149,992x596,4.0,4.0,0.9105,1.2665,0.8795,False,
sabretooth_00011_.png,248x149,992x596,4.0,4.0,0.9112,1.2417,1.1022,False,
sabretooth_00012_.png,248x149,992x596,4.0,4.0,0.9188,1.5584,1.0087,False,
sabretooth_00013_.png,248x149,992x596,4.0,4.0,0.9065,1.4312,1.3944,False,
sabretooth_00014_.png,248x149,992x596,4.0,4.0,0.9081,1.7912,1.2851,False,
sabretooth_00015_.png,248x149,992x596,4.0,4.0,0.8814,2.333,0.9462,False,
sabretooth_00016_.png,248x149,992x596,4.0,4.0,0.8544,2.3386,0.9603,False,
sabretooth_00017_.png,248x149,992x596,4.0,4.0,0.878,1.813,0.8563,False,
sabretooth_00018_.png,248x149,992x596,4.0,4.0,0.8909,1.63,0.9442,False,
sabretooth_00019_.png,248x149,992x596,4.0,4.0,0.8829,1.609,1.1815,False,
sabretooth_00020_.png,248x149,992x596,4.0,4.0,0.8872,1.8973,0.9491,False,
sabretooth_00021_.png,248x149,992x596,4.0,4.0,0.8798,1.9924,0.9419,False,
sabretooth_00022_.png,248x149,992x596,4.0,4.0,0.8837,1.7018,0.8048,False,
sabretooth_00023_.png,248x149,992x596,4.0,4.0,0.8945,1.7489,1.1339,False,
sabretooth_00024_.png,248x149,992x596,4.0,4.0,0.874,1.7155,0.79,False,
sabretooth_00025_.png,248x149,992x596,4.0,4.0,0.8846,1.5705,1.0898,False,
sabretooth_00026_.png,248x149,992x596,4.0,4.0,0.9033,1.465,1.1818,False,
sabretooth_00027_.png,248x149,992x596,4.0,4.0,0.9067,1.6893,0.9005,False,
sabretooth_00028_.png,248x149,992x596,4.0,4.0,0.9213,1.1903,1.2847,False,
sabretooth_00029_.png,248x149,992x596,4.0,4.0,0.9219,1.1241,1.1187,False,
sabretooth_00030_.png,248x149,992x596,4.0,4.0,0.8994,1.7129,1.1697,False,
sabretooth_00031_.png,248x149,992x596,4.0,4.0,0.9007,1.6303,1.108,False,
sabretooth_00032_.png,248x149,992x596,4.0,4.0,0.9175,1.5623,1.133,False,
sabretooth_00033_.png,248x149,992x596,4.0,4.0,0.9229,1.2035,1.2366,False,
sabretooth_00034_.png,248x149,992x596,4.0,4.0,0.8984,1.524,1.0402,False,
sabretooth_00035_.png,124x133,496x532,4.0,4.0,0.7468,3.082,0.9044,False,
sabretooth_00036_.png,124x133,496x532,4.0,4.0,0.7534,3.025,0.9819,False,
sabretooth_00037_.png,124x133,496x532,4.0,4.0,0.7545,3.0597,0.9904,False,
sabretooth_00038_.png,124x133,496x532,4.0,4.0,0.7597,2.8538,0.9194,False,
sabretooth_00039_.png,124x133,496x532,4.0,4.0,0.7591,2.8911,0.9454,False,
sabretooth_00040_.png,124x133,496x532,4.0,4.0,0.7535,2.9264,0.9664,False,
sabretooth_00041_.png,124x133,496x532,4.0,4.0,0.7592,2.9396,0.9406,False,
sabretooth_00042_.png,124x133,496x532,4.0,4.0,0.7554,2.8204,0.9789,False,
sabretooth_00043_.png,124x133,496x532,4.0,4.0,0.7516,2.8779,0.9135,False,
sabretooth_00044_.png,124x133,496x532,4.0,4.0,0.743,3.1045,0.9565,False,
sabretooth_00045_.png,124x133,496x532,4.0,4.0,0.745,3.0694,0.9494,False,
sabretooth_00046_.png,124x133,496x532,4.0,4.0,0.7442,2.9912,0.866,False,
sabretooth_00047_.png,124x133,496x532,4.0,4.0,0.7418,3.0348,0.9007,False,
sabretooth_00048_.png,123x141,492x564,4.0,4.0,0.748,3.0616,0.8932,False,
sabretooth_00049_.png,123x141,492x564,4.0,4.0,0.7391,3.1993,0.845,False,
sabretooth_00050_.png,123x141,492x564,4.0,4.0,0.7647,3.0293,0.7634,False,
sabretooth_00051_.png,123x141,492x564,4.0,4.0,0.7749,2.8892,0.8694,False,
sabretooth_00052_.png,123x141,492x564,4.0,4.0,0.7774,2.8632,1.0075,False,
sabretooth_00053_.png,123x141,492x564,4.0,4.0,0.7763,2.8983,0.9849,False,
sabretooth_00054_.png,123x141,492x564,4.0,4.0,0.7687,3.0901,1.0239,False,
sabretooth_00055_.png,123x141,492x564,4.0,4.0,0.7697,3.0639,0.9645,False,
sabretooth_00056_.png,123x141,492x564,4.0,4.0,0.7888,2.7387,1.0717,False,
sabretooth_00057_.png,123x141,492x564,4.0,4.0,0.801,2.5635,0.9526,False,
sabretooth_00058_.png,123x141,492x564,4.0,4.0,0.7772,2.8483,0.9192,False,
sabretooth_00059_.png,123x141,492x564,4.0,4.0,0.7486,3.1769,0.8077,False,
sakura_00001_.png,91x95,364x380,4.0,4.0,0.8369,3.1464,0.7302,False,
sakura_00002_.png,91x95,364x380,4.0,4.0,0.8391,3.1092,0.6719,False,
sakura_00003_.png,91x95,364x380,4.0,4.0,0.8402,3.068,0.6562,False,
sakura_00004_.png,91x95,364x380,4.0,4.0,0.8427,3.0678,0.7022,False,
sakura_00005_.png,91x95,364x380,4.0,4.0,0.8517,2.9262,0.6988,False,
sakura_00006_.png,91x95,364x380,4.0,4.0,0.8474,2.9955,0.7184,False,
sakura_00007_.png,91x95,364x380,4.0,4.0,0.8479,3.1537,0.7555,False,
sakura_00008_.png,91x95,364x380,4.0,4.0,0.8406,3.1089,0.7623,False,
sakura_00009_.png,91x95,364x380,4.0,4.0,0.8382,3.118,0.6858,False,
sakura_00010_.png,91x95,364x380,4.0,4.0,0.8358,3.2395,0.7266,False,
sakura_00011_.png,91x95,364x380,4.0,4.0,0.8382,3.1487,0.6817,False,
sakura_00012_.png,91x95,364x380,4.0,4.0,0.8416,3.1032,0.7167,False,
sakura_00013_.png,91x95,364x380,4.0,4.0,0.8479,3.0745,0.6626,False,
sakura_00014_.png,91x95,364x380,4.0,4.0,0.844,3.0156,0.7338,False,
sakura_00015_.png,91x95,364x380,4.0,4.0,0.848,3.0242,0.7081,False,
sakura_00016_.png,91x95,364x380,4.0,4.0,0.84,3.0952,0.6981,False,
sakura_00017_.png,53x70,212x280,4.0,4.0,0.6837,5.4578,0.6506,False,
sakura_00018_.png,53x70,212x280,4.0,4.0,0.6883,5.1967,0.6588,False,
sakura_00019_.png,53x70,212x280,4.0,4.0,0.6831,5.3347,0.6664,False,
sakura_00020_.png,98x110,392x440,4.0,4.0,0.8595,2.6247,0.712,False,
sakura_00021_.png,98x110,392x440,4.0,4.0,0.8594,2.6001,0.7256,False,
sakura_00022_.png,98x110,392x440,4.0,4.0,0.8579,2.6623,0.7214,False,
sakura_00023_.png,98x110,392x440,4.0,4.0,0.8581,2.6351,0.715,False,
sakura_00024_.png,80x95,320x380,4.0,4.0,0.8291,3.2101,0.6395,False,
sakura_00025_.png,80x95,320x380,4.0,4.0,0.8206,3.2593,0.6621,False,
sakura_00026_.png,80x95,320x380,4.0,4.0,0.821,3.3419,0.6077,False,
sakura_00027_.png,80x95,320x380,4.0,4.0,0.8193,3.3273,0.6835,False,
sakura_00028_.png,80x95,320x380,4.0,4.0,0.827,3.2394,0.6094,False,
sakura_00029_.png,80x95,320x380,4.0,4.0,0.8262,3.2571,0.6877,False,
sakura_00030_.png,80x95,320x380,4.0,4.0,0.8289,3.2024,0.64,False,
sakura_00031_.png,250x128,1000x512,4.0,4.0,0.9214,1.0202,0.7478,False,
sakura_00032_.png,250x128,1000x512,4.0,4.0,0.9287,0.9481,0.7783,False,
sakura_00033_.png,250x128,1000x512,4.0,4.0,0.9236,1.154,0.8356,False,
sakura_00034_.png,250x128,1000x512,4.0,4.0,0.9258,1.0706,0.7909,False,
sakura_00035_.png,250x128,1000x512,4.0,4.0,0.9294,1.0481,0.9373,False,
sakura_00036_.png,250x128,1000x512,4.0,4.0,0.9156,1.1984,0.8613,False,
sakura_00037_.png,250x128,1000x512,4.0,4.0,0.9237,1.0782,0.8273,False,
sakura_00038_.png,250x128,1000x512,4.0,4.0,0.9264,0.9436,1.0402,False,
sakura_00039_.png,250x128,1000x512,4.0,4.0,0.9188,1.1153,0.8436,False,
sakura_00040_.png,250x128,1000x512,4.0,4.0,0.9167,1.1228,0.7844,False,
sakura_00041_.png,250x128,1000x512,4.0,4.0,0.9183,1.1391,0.7638,False,
sakura_00042_.png,250x128,1000x512,4.0,4.0,0.9224,1.1365,0.688,False,
sakura_00043_.png,250x128,1000x512,4.0,4.0,0.9297,1.1834,0.7672,False,
sakura_00044_.png,250x128,1000x512,4.0,4.0,0.921,1.0948,0.6203,False,
sakura_00045_.png,250x128,1000x512,4.0,4.0,0.9209,1.2244,0.7773,False,
sakura_00046_.png,89x117,356x468,4.0,4.0,0.8014,2.3238,0.6172,False,
sakura_00047_.png,89x117,356x468,4.0,4.0,0.802,2.3577,0.6634,False,
sakura_00048_.png,89x117,356x468,4.0,4.0,0.8069,2.2386,0.5774,False,
sakura_00049_.png,89x117,356x468,4.0,4.0,0.804,2.3313,0.5988,False,
sakura_00050_.png,110x135,440x540,4.0,4.0,0.8581,1.587,0.5841,False,
